
Q1. Clean the below data set in R software. Replace mean/median in the place of missing observation
Q2. Create two separate data frame in R for HR in UTC (8:30 AM and 17:30 PM) for mean wind speed from 1984 to 2008



MONTHLY SURFACE TAB3 DATA :
-------------------------
  INDEX = INDEX NO. OF THE STATION
  YEAR  = YEAR
  MN    = MONTH
  HR    = HOUR IN UTC ( 03 UTC = 0830 IST, 12 UTC = 1730 IST)
  RH    = MEAN RELATIVE HUMIDITY IN %
  NO    = No. OF OBSERVATIONS IN THE MONTH
  MWS   = MEAN WIND SPEED IN KMPH AT THE TIME OF OBSERVATION
  W1    = NO. OF DAYS WITH WIND SPEED >= 62 kmph
  W2    = NO. OF DAYS WITH WIND SPEED 20 - 61 kmph
  W3    = NO. OF DAYS WITH WIND SPEED 01 - 19 kmph
  W4    = NO. OF DAYS WITH CALM WIND
  N     = NO. OF DAYS WITH WIND FROM NORTHERLY DIRECTION
  NE    = NO. OF DAYS WITH WIND FROM NORTH EASTERLY DIRECTION
  E     = NO. OF DAYS WITH WIND FROM EASTERLY DIRECTION
  SE    = NO. OF DAYS WITH WIND FROM SOUTH EASTERLY DIRECTION
  S     = NO. OF DAYS WITH WIND FROM SOUTHERLY DIRECTION
  SW    = NO. OF DAYS WITH WIND FROM SOUTH WESTERLY DIRECTION
  W     = NO. OF DAYS WITH WIND FROM WESTERLY DIRECTION
  NW    = NO. OF DAYS WITH WIND FROM NORTH WESTERLY DIRECTION
  CA    = NO. OF DAYS WITH CALM WIND
  VR    = NO. OF DAYS WITH VARIABLE WIND DIRECTION

----------------------------------------------------------------------------
INDEX YEAR MN HR .RH NO .MWS W1 W2 W3 W4 NO .N NE .E SE .S SW .W NW CA VA NO
42943 1996 09 12  69 28  5.6  0  0 28  0 28  4  2  2  0  3  0  9  8  0  0 28
42943 1996 12 03  46 31  6.4  0  0 31  0 31  1  6 22  0  2  0  0  0  0  0 31
42943 1996 12 12  40 31  4.7  0  0 31  0 31  2 10 19  0  0  0  0  0  0  0 31
42943 1997 02 03  33 28  6.0  0  0 28  0 28  4  1 11  0  2  0  9  1  0  0 28
42943 1997 02 12  21 28  5.5  0  0 28  0 28  7  1  1  0  2  0 15  2  0  0 28
42943 1997 03 03  31 31  6.0  0  0 31  0 31  4  2  6  3  6  0  7  3  0  0 31
42943 1997 03 12  20 31  6.0  0  0 31  0 31  8  1  2  0  4  0 16  0  0  0 31
42943 1997 04 12      1       0  0  1  0  1  0  0  1  0  0  0  0  0  0  0  1
42943 1997 06 03      1       0  0  1  0  1  0  0  0  0  0  0  1  0  0  0  1
42943 1997 06 12      1       0  0  1  0  1  0  0  0  0  1  0  0  0  0  0  1
42943 1997 07 03      1       0  0  1  0  1  0  0  0  0  0  0  1  0  0  0  1
42943 1997 09 03  81 30  6.0  0  0 30  0 30  2  0  0  0  4  0 23  1  0  0 30
42943 1997 09 12  73 28  5.4  0  0 28  0 28  3  0  0  0  6  0 18  1  0  0 28
42943 1997 10 03  65 31  5.4  0  0 31  0 31  4  2  8  4  6  0  7  0  0  0 31
42943 1997 10 12  58 31  5.6  0  0 31  0 31  8  1  8  0  3  0 10  1  0  0 31
42943 1997 11 03  72 29  5.7  0  0 29  0 29  2  5 12  2  8  0  0  0  0  0 29
42943 1997 11 12  62 30  5.4  0  0 30  0 30  7  6 12  0  4  0  0  1  0  0 30
42943 1998 01 03  64 31  5.8  0  0 31  0 31  4  3 17  3  3  0  1  0  0  0 31
42943 1998 01 12  47 30  5.2  0  0 30  0 30 13  6  6  0  3  1  1  0  0  0 30
42943 1998 02 03  54 28  6.3  0  0 28  0 28  3  3 11  1  4  0  5  1  0  0 28
42943 1998 02 12  34 28  5.4  0  0 28  0 28  5  5  4  0  5  1  7  1  0  0 28
42943 1998 03 03  42 31  6.1  0  0 31  0 31  2  3 14  2  4  0  3  3  0  0 31
42943 1998 03 12  31 31  5.8  0  0 31  0 31  8  5  5  1  4  0  8  0  0  0 31
42943 1998 04 03  30 30  6.1  0  0 30  0 30  1  2  3  2  3  0 14  5  0  0 30
42943 1998 04 12  18 30  6.0  0  0 30  0 30  5  2  3  1  2  0 13  4  0  0 30
42943 1998 05 03  32 31  7.3  0  1 30  0 31  2  0  1  1  4  0 21  2  0  0 31
42943 1998 05 12  23 29  7.1  0  0 29  0 29  2  3  5  1  3  0 13  2  0  0 29
42943 1998 06 03  60 30  9.7  0  3 27  0 30  0  0  0  0  6  0 22  2  0  0 30
42943 1998 06 12  49 30  5.8  0  0 30  0 30  1  0  4  1  7  0 17  0  0  0 30
42943 1998 07 03  85 30  5.7  0  0 30  0 30  1  0  3  0  5  0 21  0  0  0 30
42943 1998 07 12  78 31  5.2  0  0 31  0 31  2  0  4  1  3  0 20  0  0  0 30
42943 1998 08 03  83 31  7.0  0  1 30  0 31  1  0  1  1  4  0 22  2  0  0 31
42943 1998 08 12  76 31  5.9  0  1 30  0 31  1  0  2  0  5  0 23  0  0  0 31
42943 1998 09 03  84 30  5.8  0  0 30  0 30  3  1  3  0  4  0 18  1  0  0 30
42943 1998 09 12  77 30  5.1  0  0 30  0 30  7  0  4  1  4  0 12  2  0  0 30
42943 1998 10 03  75 31  5.4  0  0 31  0 31  6  2  8  0  3  0 11  1  0  0 31
42943 1998 10 12  63 31  5.2  0  0 31  0 31  7  0 13  0  3  0  7  1  0  0 31
42943 1998 11 03  66 30  4.6  0  0 30  0 30 10  4 14  0  1  0  0  1  0  0 30
42943 1998 11 12  54 30  4.7  0  0 30  0 30  5  4 18  0  0  0  3  0  0  0 30
42943 1998 12 03  44 31  4.3  0  0 31  0 31  2  6 19  2  1  0  1  0  0  0 31
42943 1998 12 12  32 31  4.3  0  0 31  0 31 13  3 15  0  0  0  0  0  0  0 31
42943 1999 01 03  43 31  5.8  0  0 31  0 31  0  3 21  2  1  0  4  0  0  0 31
42943 1999 01 12  28 31  4.8  0  0 31  0 31 10  3 12  1  2  0  3  0  0  0 31
42943 1999 02 03  54 27  5.7  0  0 27  0 27  1  2 15  4  3  0  2  0  0  0 27
42943 1999 02 12  34 28  5.0  0  0 28  0 28  7  0 17  0  2  0  2  0  0  0 28
42943 1999 03 03  26 31  5.5  0  0 31  0 31  2  6  8  1  2  0 12  0  0  0 31
42943 1999 03 12  17 31  4.9  0  0 31  0 31  6  0  9  0  2  0 14  0  0  0 31
42943 1999 04 03  18 30  6.3  0  0 30  0 30  5  2  2  0  4  0  7 10  0  0 30
42943 1999 04 12  16 30  5.6  0  0 30  0 30 13  0  5  0  1  0 11  0  0  0 30
42943 1999 05 03  42 31  7.1  0  0 31  0 31  3  0  0  1  5  0 22  0  0  0 31
42943 1999 05 12  34 31  6.5  0  0 31  0 31  3  0  1  0  4  0 22  1  0  0 31
42943 1999 06 03  66 30  9.1  0  0 30  0 30  0  0  0  0  1  0 29  0  0  0 30
42943 1999 06 12  53 28  7.7  0  0 28  0 28  0  0  0  0  2  0 26  0  0  0 28
42943 1999 07 03  82 29  6.7  0  1 28  0 29  1  0  0  0  7  0 21  0  0  0 29
42943 1999 07 12  77 31  6.5  0  0 31  0 31  4  0  0  0  3  0 24  0  0  0 31
42943 1999 08 03  83 31  7.2  0  0 31  0 31  0  0  0  0  0  0 31  0  0  0 31
42943 1999 08 12  79 31  6.3  0  0 31  0 31  2  0  0  0  2  0 27  0  0  0 31
42943 1999 09 03  87 29  7.1  0  1 28  0 29  1  0  2  0  2  0 21  3  0  0 29
42943 1999 09 12  82 30  6.1  0  0 29  0 29  4  0  3  0  2  0 20  1  0  0 30
42943 1999 10 03  72 31  5.2  0  0 31  0 31  7  3  8  2  4  1  4  2  0  0 31
42943 1999 10 12  64 31  4.5  0  0 31  0 31  7  1  9  0  6  0  8  0  0  0 31
42943 1999 11 03  46 30  4.8  0  0 30  0 30 10  2 15  0  1  0  2  0  0  0 30
42943 1999 11 12  38 30  4.1  0  0 30  0 30  7  0 20  0  0  0  2  1  0  0 30
42943 1999 12 03  55 31  5.4  0  0 31  0 31  1  4 19  3  4  0  0  0  0  0 31
42943 1999 12 12  47 31  4.5  0  0 31  0 31  8  3 17  0  1  0  2  0  0  0 31
42943 2000 01 03  55 31  5.3  0  0 31  0 31  5  3 15  1  4  0  3  0  0  0 31
42943 2000 01 12  42 31  4.7  0  0 31  0 31 11  1 12  0  2  0  5  0  0  0 31
42943 2000 02 03  52 28  6.5  0  0 28  0 28  4  6  9  0  3  0  6  0  0  0 28
42943 2000 02 12  41 29  4.9  0  0 29  0 29  7  2  5  0  8  0  7  0  0  0 29
42943 2000 03 03  36 31  5.8  0  0 31  0 31  4  1 11  0  1  0 10  4  0  0 31
42943 2000 03 12  31 31  5.7  0  0 31  0 31 10  0  1  0  3  0 15  2  0  0 31
42943 2000 04 03  28 30  7.2  0  0 30  0 30  2  0  4  0  7  0 15  2  0  0 30
42943 2000 04 12  23 30  6.8  0  1 29  0 30  8  1  3  1  3  0 14  0  0  0 30
42943 2000 05 03  49 31  9.0  0  3 27  0 30  1  1  4  0  2  0 22  0  0  0 30
42943 2000 05 12  37 30  7.3  0  0 30  0 30  2  1  1  0  6  0 19  1  0  0 30
42943 2000 06 03  72 30  7.8  0  2 28  0 30  0  0  1  0  4  0 25  0  0  0 30
42943 2000 06 12  62 28  6.0  0  0 28  0 28  3  0  3  0  5  0 17  0  0  0 28
42943 2000 07 03  81 30  6.1  0  0 30  0 30  0  0  1  0  1  0 28  0  0  0 30
42943 2000 07 12  73 29  5.5  0  0 29  0 29  0  0  0  0  3  0 25  1  0  0 29
42943 2000 08 03  78 31  6.1  0  0 31  0 31  2  1  1  0  2  0 25  0  0  0 31
42943 2000 08 12  71 31  5.4  0  0 31  0 31  1  0  3  0  1  0 23  3  0  0 31
42943 2000 09 03  70 30  5.2  0  0 30  0 30  0  1  0  0  6  0 20  3  0  0 30
42943 2000 09 12  60 30  4.5  0  0 30  0 30  0  2  5  0  2  1 19  0  0  0 29
42943 2000 10 03  54 31  4.1  0  0 31  0 31  5  3  4  2  6  0 10  1  0  0 31
42943 2000 10 12  45 31  4.2  0  0 31  0 31  3  4  9  0  4  0  8  3  0  0 31
42943 2000 11 03  46 30  4.3  0  0 30  0 30  6  4 10  3  2  1  3  1  0  0 30
42943 2000 11 12  37 30  4.0  0  0 30  0 30  4  9 14  0  1  0  1  1  0  0 30
42943 2000 12 03  32 31  5.6  0  0 31  0 31  2  5 19  2  1  0  2  0  0  0 31
42943 2000 12 12  31 31  4.1  0  0 31  0 31  4 12 14  1  0  0  0  0  0  0 31
42943 2001 01 03  49 31  5.3  0  0 31  0 31  2  6 14  2  4  0  3  0  0  0 31
42943 2001 01 12  37 31  4.1  0  0 31  0 31  8  6  7  1  3  0  5  1  0  0 31
42943 2001 02 03  31 27  5.5  0  0 26  1 27  2  5  7  1  3  1  7  0  1  0 27
42943 2001 02 12  20 28  4.7  0  0 28  0 28  3  4  2  0  2  0 14  3  0  0 28
42943 2001 03 03  40 31  6.8  0  0 31  0 31  3  3 10  2  2  0  8  3  0  0 31
42943 2001 03 12  24 31  5.3  0  0 31  0 31  1  2  3  1  5  0 18  1  0  0 31
42943 2001 04 03  37 30  5.2  0  0 30  0 30  6  1  8  3  6  0  6  0  0  0 30
42943 2001 04 12  30 30  4.7  0  0 30  0 30 10  1  5  1  7  0  6  0  0  0 30
42943 2001 05 03  34 31  8.8  0  1 30  0 31  0  0  0  0  2  0 26  3  0  0 31
42943 2001 05 12  24 31  6.6  0  1 30  0 31  1  0  3  0  2  0 23  2  0  0 31
42943 2001 06 03  69 30  8.9  0  2 28  0 30  0  0  1  0  2  0 26  1  0  0 30
42943 2001 06 12  57 30  7.0  0  0 30  0 30  3  0  1  0  2  1 23  0  0  0 30
42943 2001 07 03  74 31  6.0  0  0 31  0 31  2  0  0  0  0  0 28  1  0  0 31
42943 2001 07 12  64 30  5.6  0  0 30  0 30  1  0  1  0  0  0 28  0  0  0 30
42943 2001 08 03  83 30  6.4  0  0 30  0 30  0  0  0  0  0  0 30  0  0  0 30
42943 2001 08 12  77 31  5.8  0  0 31  0 31  0  0  0  0  1  0 30  0  0  0 31
42943 2001 09 03  67 30  5.0  0  0 30  0 30  2  1  1  0  0  0 20  6  0  0 30
42943 2001 09 12  55 29  4.4  0  0 30  0 30  6  0  5  0  0  0 15  4  0  0 30
42943 2001 10 03  66 30  4.6  0  0 30  0 30 10  3  6  0  2  0  9  0  0  0 30
42943 2001 10 12  61 31  4.4  0  0 31  0 31 10  1  9  0  1  0 10  0  0  0 31
42943 2001 11 03  44 30  5.3  0  0 30  0 30  2  5 17  0  2  0  3  1  0  0 30
42943 2001 11 12  40 30  4.2  0  0 30  0 30  5  8 15  0  1  0  1  0  0  0 30
42943 2001 12 03  38 31  5.4  0  0 31  0 31  3  5 16  1  5  0  1  0  0  0 31
42943 2001 12 12  31 31  4.0  0  0 31  0 31  5 12 13  0  0  0  0  1  0  0 31
42943 2002 01 03  44 31  5.5  0  0 31  0 31  2  5 16  1  0  1  6  0  0  0 31
42943 2002 01 12  35 31  4.4  0  0 31  0 31  2  6 11  0  4  0  8  0  0  0 31
42943 2002 02 03  43 28  5.5  0  0 28  0 28  0  1 17  2  4  0  4  0  0  0 28
42943 2002 02 12  33 28  4.6  0  0 28  0 28  6  3 11  0  6  1  1  0  0  0 28
42943 2002 03 03  28 31  5.4  0  0 31  0 31  4  1 15  0  3  0  8  0  0  0 31
42943 2002 03 12  21 31  4.7  0  0 31  0 31 10  2  5  1  2  0 10  1  0  0 31
42943 2002 04 03  28 30  5.6  0  0 30  0 30  3  1  1  0  4  0 21  0  0  0 30
42943 2002 04 12  19 29  5.0  0  0 29  0 29  5  1  2  0  5  0 14  2  0  0 29
42943 2002 06 03  63 30  6.0  0  0 30  0 30  0  0  0  0  7  1 22  0  0  0 30
42943 2002 06 12  46 30  5.6  0  0 30  0 30  2  2  2  0  5  0 18  1  0  0 30
42943 2002 07 03  71 31  6.3  0  0 31  0 31  0  0  0  0  0  1 30  0  0  0 31
42943 2002 07 12  53 30  5.1  0  0 30  0 30  0  0  0  0  0  0 30  0  0  0 30
42943 2002 08 03  85 30  6.0  0  0 30  0 30  1  0  0  0  0  1 28  0  0  0 30
42943 2002 08 12  80 30  5.2  0  0 30  0 30  1  0  0  0  2  0 27  0  0  0 30
42943 2002 09 03  77 30  5.2  0  0 30  0 30  2  0  0  0  0  0 28  0  0  0 30
42943 2002 09 12  65 30  4.8  0  0 30  0 30  0  0  3  0  0  0 26  1  0  0 30
42943 2002 10 03  53 31  4.9  0  0 31  0 31  3  7 10  0  4  0  7  0  0  0 31
42943 2002 10 12  46 30  4.5  0  0 30  0 30  7  8 10  0  1  0  4  0  0  0 30
42943 2002 11 03  43 30  5.4  0  0 29  1 30  5  6 16  1  0  0  1  0  1  0 30
42943 2002 11 12  34 30  4.1  0  0 30  0 30  7  6 16  0  0  0  1  0  0  0 30
42943 2002 12 03  39 31  5.8  0  0 31  0 31  1  2 13  0 11  0  4  0  0  0 31
42943 2002 12 12  37 31  4.3  0  0 31  0 31  9  1 10  0  5  0  4  2  0  0 31
42943 2003 01 03  48 31  5.9  0  0 31  0 31  3  1 23  1  1  0  1  1  0  0 31
42943 2003 01 12  36 31  4.2  0  0 31  0 31  3  0 21  1  2  0  4  0  0  0 31
42943 2003 02 03  48 28  6.0  0  0 28  0 28  2  0 20  0  4  0  2  0  0  0 28
42943 2003 02 12  29 28  4.3  0  0 28  0 28  7  0  9  0  8  0  4  0  0  0 28
42943 2003 03 03  36 31  6.0  0  0 31  0 31  5  1 11  0  7  0  5  2  0  0 31
42943 2003 03 12  25 31  4.5  0  0 31  0 31  6  4  6  0  3  0 12  0  0  0 31
42943 2003 04 03  40 30  6.0  0  0 30  0 30  3  1  2  3  4  0 15  2  0  0 30
42943 2003 04 12  27 30  4.8  0  0 30  0 30  3  1  4  1  5  0 16  0  0  0 30
42943 2003 05 03  30 31  6.7  0  0 31  0 31  0  0  4  0  2  0 19  6  0  0 31
42943 2003 05 12  21 31  5.0  0  0 31  0 31  0  0  4  0  2  1 20  4  0  0 31
42943 2003 06 03  56 30  6.2  0  0 30  0 30  0  0  0  0  3  0 27  0  0  0 30
42943 2003 06 12  46 30  5.1  0  0 30  0 30  0  0  0  0  5  0 23  2  0  0 30
42943 2003 07 03  84 31  4.9  0  0 31  0 31  0  0  0  0  0  0 31  0  0  0 31
42943 2003 07 12  77 30  4.2  0  0 30  0 30  0  0  0  0  9  0 20  1  0  0 30
42943 2003 08 03  83 31  5.5  0  0 31  0 31  0  0  0  0  2  0 29  0  0  0 31
42943 2003 08 12  80 31  4.4  0  0 31  0 31  0  0  0  0  0  0 31  0  0  0 31
42943 2003 09 03  81 30  5.4  0  0 30  0 30  1  0  1  0  1  0 26  1  0  0 30
42943 2003 09 12  76 29  4.7  0  0 29  0 29  0  0  1  0  2  0 26  0  0  0 29
42943 2003 10 03  65 31  5.1  0  0 31  0 31 11  8  6  0  2  0  4  0  0  0 31
42943 2003 10 12  58 31  4.1  0  0 31  0 31 10  4  7  0  1  0  9  0  0  0 31
42943 2003 11 03  48 30  5.0  0  0 30  0 30  4  2 11  3  9  0  1  0  0  0 30
42943 2003 11 12  44 30  4.0  0  0 30  0 30  2  3 19  0  5  0  1  0  0  0 30
42943 2003 12 03  49 31  5.2  0  0 31  0 31  1  3 22  2  2  0  0  1  0  0 31
42943 2003 12 12  39 31  4.1  0  0 31  0 31  2  4 23  0  2  0  0  0  0  0 31
42943 2004 01 03  57 31  6.1  0  0 31  0 31  2  4 13  3  8  0  1  0  0  0 31
42943 2004 01 12  45 31  4.3  0  0 31  0 31  2  5 16  0  7  0  1  0  0  0 31
42943 2004 02 03  48 28  5.8  0  0 28  0 28  0  5 14  2  4  0  3  0  0  0 28
42943 2004 02 12  34 29  4.2  0  0 29  0 29  2  6 16  0  2  0  2  1  0  0 29
42943 2004 03 03  27 31  5.8  0  0 31  0 31  2  2  8  0  5  0 13  1  0  0 31
42943 2004 03 12  22 31  4.1  0  0 31  0 31  7  1 12  0  1  0 10  0  0  0 31
42943 2004 04 03  33 30  6.2  0  0 30  0 30  2  0  1  0  3  0 20  4  0  0 30
42943 2004 04 12  21 29  5.3  0  0 29  0 29  4  0  1  1  3  0 19  1  0  0 29
42943 2004 05 03  43 30  6.9  0  0 30  0 30  3  0  4  0  0  0 23  0  0  0 30
42943 2004 05 12  31 31  5.2  0  0 31  0 31  6  1  8  0  2  1 13  0  0  0 31
42943 2004 06 03  58 30  6.4  0  0 30  0 30  0  0  0  0  3  0 27  0  0  0 30
42943 2004 06 12  50 30  4.7  0  0 30  0 30  1  0  1  0  5  0 22  1  0  0 30
42943 2004 07 03  72 31  6.2  0  0 31  0 31  0  0  1  0  0  0 28  2  0  0 31
42943 2004 07 12  64 29  4.7  0  0 29  0 29  0  0  0  0  1  0 28  0  0  0 29
42943 2004 08 03  82 30  5.7  0  0 30  0 30  0  0  0  0  0  0 30  0  0  0 30
42943 2004 08 12  75 31  4.3  0  0 31  0 31  0  0  0  0  0  0 30  1  0  0 31
42943 2004 09 03  74 30  5.3  0  0 30  0 30  0  0  1  0  5  0 20  4  0  0 30
42943 2004 09 12  65 30  4.2  0  0 30  0 30  0  0  3  0  3  0 23  1  0  0 30
42943 2004 10 03  57 31  5.4  0  0 31  0 31  3 10 13  0  1  0  2  2  0  0 31
42943 2004 10 12  50 31  4.1  0  0 31  0 31  2  4 18  0  0  0  6  1  0  0 31
42943 2004 11 03  43 30  5.7  0  0 30  0 30  0  2 23  1  2  0  0  2  0  0 30
42943 2004 11 12  40 30  4.0  0  0 30  0 30  1  6 20  0  3  0  0  0  0  0 30
42943 2004 12 03  36 30  6.2  0  0 30  0 30  2 10 17  0  1  0  0  0  0  0 30
42943 2004 12 12  34 31  4.0  0  0 31  0 31  3  8 18  0  1  0  0  1  0  0 31
42943 2005 01 03  50 31  6.2  0  0 31  0 31  1  6 16  3  4  0  1  0  0  0 31
42943 2005 01 12  42 31  4.5  0  0 31  0 31  2  7 17  0  1  0  2  2  0  0 31
42943 2005 02 03  46 28  5.8  0  0 28  0 28  1  0 13  1  2  0  8  3  0  0 28
42943 2005 02 12  33 28  4.7  0  0 28  0 28  3  3  6  3  4  0  6  3  0  0 28
42943 2005 03 03  37 30  5.8  0  0 30  0 30  3  4  8  2  5  0  5  3  0  0 30
42943 2005 03 12  22 31  4.3  0  0 31  0 31  2  4  6  3  3  0 10  3  0  0 31
42943 2005 04 03  26 30  6.3  0  0 30  0 30  2  0 11  2  2  0 13  0  0  0 30
42943 2005 04 12  23 30  4.1  0  0 30  0 30  2  3  6  1  6  0 11  1  0  0 30
42943 2005 05 03  25 31  6.0  0  0 31  0 31  0  0 10  0  2  0 17  2  0  0 31
42943 2005 05 12  18 31  4.9  0  0 31  0 31  0  1  5  0  3  0 21  1  0  0 31
42943 2005 06 03  47 30  6.4  0  0 29  1 30  0  0  1  0  2  0 24  2  1  0 30
42943 2005 06 12  36 30  4.6  0  0 28  2 30  0  1  1  0  1  0 23  2  2  0 30
42943 2005 07 03  80 31  6.3  0  0 31  0 31  2  0  0  0  0  0 28  1  0  0 31
42943 2005 07 12  75 31  5.3  0  0 31  0 31  1  0  1  0  2  0 26  1  0  0 31
42943 2005 08 03  81 30  5.7  0  0 30  0 30  0  0  0  0  0  0 26  4  0  0 30
42943 2005 08 12  74 31  4.5  0  0 31  0 31  1  1  0  0  0  0 28  1  0  0 31
42943 2005 09 03  81 30  5.5  0  0 30  0 30  5  0  3  0  4  1 13  4  0  0 30
42943 2005 09 12  69 30  4.8  0  0 30  0 30  6  0  1  0  3  1 19  0  0  0 30
42943 2005 10 03  69 31  5.7  0  0 31  0 31  8  7  4  1  1  0  4  6  0  0 31
42943 2005 10 12  55 31  4.1  0  0 31  0 31  8  5  6  2  0  0  9  1  0  0 31
42943 2005 11 03  42 30  5.9  0  0 30  0 30  3  6  6  2  0  0 11  2  0  0 30
42943 2005 11 12  31 30  4.1  0  0 30  0 30  2  4  9  1  0  0 14  0  0  0 30
42943 2005 12 03  40 31  5.8  0  0 31  0 31  2  5 16  2  0  0  6  0  0  0 31
42943 2005 12 12  33 31  4.0  0  0 31  0 31  1  8 10  0  0  0 12  0  0  0 31
43001 1988 01 03  64 31  4.9  0  0 24  7 31  6  2 13  3  0  0  0  0  7  0 31
43001 1988 01 12  69 31  6.5  0  0 29  2 31 10  0  0  0  0  0  0 19  2  0 31
43001 1988 02 03  67 28  4.1  0  0 21  8 29  1  1 17  2  0  0  0  0  8  0 29
43001 1988 02 12  60 29  9.1  0  0 28  1 29  3  0  0  0  0  0  5 20  1  0 29
43001 1988 03 03  69 30  5.0  0  0 25  5 30  0  0 16  7  0  0  0  2  5  0 30
43001 1988 03 12  56 31 11.6  0  0 31  0 31  2  0  0  0  0  2  8 19  0  0 31
43001 1988 04 03  68 30  5.8  0  0 27  3 30  1  2  3 17  0  1  2  1  3  0 30
43001 1988 04 12  63 30 12.6  0  4 26  0 30  1  0  0  0  0  5 15  9  0  0 30
43001 1988 05 03  70 31  8.7  0  2 28  1 31  1  0  1  5  3  7 11  2  1  0 31
43001 1988 05 12  63 31 14.3  0  4 27  0 31  0  0  0  0  0 13 17  1  0  0 31
43001 1988 06 03  79 30  9.0  0  2 25  3 30  0  0  1 10  3  7  6  0  3  0 30
43001 1988 06 12  71 30 13.3  0  8 20  2 30  1  0  0  4  0 17  6  0  2  0 30
43001 1988 07 03  90 31 14.7  0  8 23  0 31  0  0  1  4  1 19  5  1  0  0 31
43001 1988 07 12  85 31 19.4  0 16 15  0 31  0  0  0  2  0 21  8  0  0  0 31
43001 1988 08 03  88 31 12.8  0  9 22  0 31  0  0  1 10  0 13  6  1  0  0 31
43001 1988 08 12  82 31 14.1  0  7 24  0 31  0  0  0  2  1 17 10  1  0  0 31
43001 1988 09 03  87 30  6.2  0  0 28  2 30  0  1  8 11  1  6  0  1  2  0 30
43001 1988 09 12  80 30 11.4  0  4 26  0 30  1  0  1  2  1  7  9  9  0  0 30
43001 1988 10 03  73 31  6.8  0  0 31  0 31  3  2 17  8  0  0  0  1  0  0 31
43001 1988 10 12  68 31  8.1  0  0 31  0 31  5  0  0  0  0  3  4 19  0  0 31
43001 1988 11 03  55 30  6.3  0  0 29  1 30  1  3 16  9  0  0  0  0  1  0 30
43001 1988 11 12  61 30  6.4  0  0 30  0 30 14  1  0  0  0  0  2 13  0  0 30
43001 1988 12 03  64 31  4.8  0  0 23  8 31  1  2 14  6  0  0  0  0  8  0 31
43001 1988 12 12  65 31  6.9  0  0 30  1 31 14  0  0  0  0  0  0 16  1  0 31
43001 1989 01 03  58 31  4.9  0  0 24  7 31  6  3 14  1  0  0  0  0  7  0 31
43001 1989 01 12  62 31  7.6  0  0 30  1 31 11  0  0  0  0  1  0 18  1  0 31
43001 1989 02 03  51 28  4.2  0  0 19  9 28  9  1  9  0  0  0  0  0  9  0 28
43001 1989 02 12  60 28  8.5  0  0 28  0 28  6  0  0  0  0  0  0 22  0  0 28
43001 1989 03 03  66 31  5.0  0  0 29  2 31  3  3 15  5  0  0  0  3  2  0 31
43001 1989 03 12  62 31  9.6  0  1 30  0 31  3  0  0  0  1  0  7 20  0  0 31
43001 1989 04 03  63 30  4.8  0  0 24  6 30  4  2  8  5  4  1  0  0  6  0 30
43001 1989 04 12  60 30 12.2  0  1 29  0 30  1  0  0  0  0  6 14  9  0  0 30
43001 1989 05 03  68 31  8.3  0  0 27  4 31  0  1  1  5  5 12  2  1  4  0 31
43001 1989 05 12  54 31 17.2  0 10 21  0 31  0  0  0  0  0 18  9  4  0  0 31
43001 1989 06 03  82 30  9.5  0  4 23  3 30  0  2  1 11  1 10  1  1  3  0 30
43001 1989 06 12  74 30 13.3  0  2 28  0 30  0  1  0  2  4 19  4  0  0  0 30
43001 1989 07 03  86 31 17.2  0 13 17  1 31  1  0  2  4  1 15  6  1  1  0 31
43001 1989 07 12  82 31 19.1  0 18 12  1 31  0  0  0  0  0 20  8  2  1  0 31
43001 1989 08 03  87 31 16.3  0 12 16  3 31  0  0  1  2  0 15 10  0  3  0 31
43001 1989 08 12  84 31 18.3  0 14 16  1 31  0  0  0  0  0 19 11  0  1  0 31
43001 1989 09 03  86 30  5.1  0  0 19 11 30  0  0  6  6  0  2  2  2 11  1 30
43001 1989 09 12  74 30  9.5  0  2 24  4 30  1  0  0  0  0 10 12  3  4  0 30
43001 1989 10 03  74 31  3.0  0  0 16 15 31  1  0 13  2  0  0  0  0 15  0 31
43001 1989 10 12  70 31  5.0  0  0 22  9 31  3  0  0  0  0  0  5 14  9  0 31
43001 1989 11 03  66 30  3.8  0  0 16 14 30  1  0 14  1  0  0  0  0 14  0 30
43001 1989 11 12  69 30  3.8  0  0 18 12 30  3  0  0  0  0  1  2 12 12  0 30
43001 1989 12 03  55 31  4.7  0  0 19 12 31  1  1 12  5  0  0  0  0 12  0 31
43001 1989 12 12  65 31  2.7  0  0 11 20 31  5  0  0  0  0  0  1  5 20  0 31
43001 1990 01 03  61 31  3.2  0  0 16 15 31  4  0 12  0  0  0  0  0 15  0 31
43001 1990 01 12  70 31  5.3  0  0 27  4 31  5  0  0  0  0  0  0 22  4  0 31
43001 1990 02 03  60 28  6.8  0  0 26  2 28  7  0 15  3  0  0  0  1  2  0 28
43001 1990 02 12  61 28  9.1  0  1 25  2 28  4  0  0  0  0  1  6 15  2  0 28
43001 1990 03 03  67 31  4.7  0  0 22  9 31  5  1 11  3  0  0  0  2  9  0 31
43001 1990 03 12  59 31 10.9  0  1 29  1 31  1  0  0  0  0  4 10 15  1  0 31
43001 1990 04 03  72 30  4.2  0  0 20 10 30  0  1  7  8  2  1  0  1 10  0 30
43001 1990 04 12  62 30 12.8  0  1 29  0 30  1  0  0  0  0  8 16  5  0  0 30
